Date,City,Country,Event,HillSize,RaceType,TeamEvent,Season,Race,Sex,Place,Skier,Nation,ID,Birthday,Leg,TeamID,Length1,Length2,Points,Age,Exp
2017-12-17,Hinterzarten,Germany,World Cup,108,Normal,0,2018,5,L,12,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",91.0,93.0,22.0,26.258726899383984,96
2018-01-13,Sapporo,Japan,World Cup,100,Normal,0,2018,6,L,5,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",94.5,91.5,45.0,26.33264887063655,97
2018-01-14,Sapporo,Japan,World Cup,100,Normal,0,2018,7,L,4,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",89.0,92.5,50.0,26.33538672142368,98
2018-01-19,Zao,Japan,World Cup,106,Normal,0,2018,8,L,3,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",93.0,93.5,60.0,26.34907597535934,99
2018-01-20,Zao,Japan,World Cup,106,Team Normal,1,2018,9,L,3,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,4,4,92.5,94.5,696.1,26.351813826146476,100
2018-01-21,Zao,Japan,World Cup,106,Normal,0,2018,10,L,5,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",90.5,88.0,45.0,26.354551676933607,101
2018-01-27,Ljubno,Slovenia,World Cup,100,Normal,0,2018,11,L,9,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",81.0,85.0,29.0,26.3709787816564,102
2018-01-28,Ljubno,Slovenia,World Cup,100,Normal,0,2018,12,L,6,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",82.0,86.5,40.0,26.373716632443532,103
2018-02-12,PyeongChang,South Korea,Olympic Winter Games,109,Normal,0,2018,13,L,4,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",99.0,102.0,230.7,26.414784394250514,104
2018-03-03,Rasnov,Romania,World Cup,97,Normal,0,2018,14,L,6,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",83.5,,40.0,26.466803559206024,105
2018-03-04,Rasnov,Romania,World Cup,97,Normal,0,2018,15,L,7,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",88.0,91.0,36.0,26.469541409993155,106
2018-03-11,Holmenkollen,Norway,World Cup,134,Large,0,2018,16,L,9,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",118.0,121.0,29.0,26.48870636550308,107
2018-03-24,Oberstdorf,Germany,World Cup,106,Normal,0,2018,17,L,9,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",94.0,86.0,29.0,26.524298425735797,108
2018-03-25,Oberstdorf,Germany,World Cup,106,Normal,0,2018,18,L,11,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",94.5,87.5,24.0,26.527036276522928,109
2019-01-26,Rasnov,Romania,World Cup,97,Normal,0,2019,11,L,29,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",74.5,77.0,2.0,27.367556468172484,110
2019-01-27,Rasnov,Romania,World Cup,97,Normal,0,2019,12,L,28,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",79.5,76.5,3.0,27.370294318959616,111
2019-03-16,Nizhny Tagil,Russia,World Cup,97,Normal,0,2019,25,L,18,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",83.5,84.0,13.0,27.50171115674196,112
2019-03-23,Chaikovsky,Russia,World Cup,102,Normal,0,2019,27,L,20,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",83.0,89.0,11.0,27.52087611225188,113
2019-12-07,Lillehammer,Norway,World Cup,140,Large,0,2020,1,L,14,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",122.0,125.0,18.0,28.229979466119097,114
2019-12-08,Lillehammer,Norway,World Cup,140,Large,0,2020,2,L,16,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",121.5,111.5,15.0,28.23271731690623,115
2019-12-14,Klingenthal,Germany,World Cup,140,Large,0,2020,3,L,28,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",105.0,,3.0,28.24914442162902,116
2020-01-11,Sapporo,Japan,World Cup,137,Large,0,2020,4,L,30,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",117.5,,1.0,28.32580424366872,117
2020-01-12,Sapporo,Japan,World Cup,137,Large,0,2020,5,L,10,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",125.5,113.5,26.0,28.32854209445585,118
2020-01-17,Zao,Japan,World Cup,102,Normal,0,2020,6,L,13,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",85.5,85.0,20.0,28.34223134839151,119
2020-01-18,Zao,Japan,World Cup,102,Team Normal,1,2020,7,L,4,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,4,3,86.0,88.5,722.6,28.344969199178646,120
2020-01-19,Zao,Japan,World Cup,102,Normal,0,2020,8,L,14,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",89.0,85.0,18.0,28.347707049965777,121
2020-01-25,Rasnov,Romania,World Cup,97,Normal,0,2020,9,L,20,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",88.0,83.0,11.0,28.364134154688568,122
2020-01-26,Rasnov,Romania,World Cup,97,Normal,0,2020,10,L,22,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",89.0,83.0,9.0,28.366872005475702,123
2020-02-01,Oberstdorf,Germany,World Cup,137,Large,0,2020,11,L,20,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",108.5,115.0,11.0,28.383299110198493,124
2020-02-02,Oberstdorf,Germany,World Cup,137,Large,0,2020,12,L,18,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",111.5,117.5,13.0,28.386036960985624,125
2020-02-08,Hinzenbach,Austria,World Cup,90,Normal,0,2020,13,L,22,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",80.0,78.0,9.0,28.40246406570842,126
2020-02-09,Hinzenbach,Austria,World Cup,90,Normal,0,2020,14,L,24,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",80.5,80.5,7.0,28.40520191649555,127
2020-03-09,Lillehammer,Norway,World Cup,140,Large,0,2020,17,L,16,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",109.5,108.0,15.0,28.484599589322382,128
2020-12-18,Ramsau,Austria,World Cup,98,Normal,0,2021,1,L,23,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",79.5,84.5,8.0,29.262149212867897,129
2021-01-23,Ljubno,Slovenia,World Cup,94,Team Normal,1,2021,2,L,6,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,4,8,84.5,83.0,925.6,29.360711841204655,130
2021-01-24,Ljubno,Slovenia,World Cup,94,Normal,0,2021,3,L,16,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",79.0,81.5,15.0,29.363449691991786,131
2021-01-30,Titisee-Neustadt,Germany,World Cup,142,Large,0,2021,4,L,12,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",116.0,120.5,22.0,29.37987679671458,132
2021-01-31,Titisee-Neustadt,Germany,World Cup,142,Large,0,2021,5,L,11,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",129.5,126.5,24.0,29.38261464750171,133
2021-02-05,Hinzenbach,Austria,World Cup,90,Normal,0,2021,6,L,5,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",79.0,85.5,45.0,29.39630390143737,134
2021-02-06,Hinzenbach,Austria,World Cup,90,Normal,0,2021,7,L,7,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",86.0,83.0,36.0,29.399041752224502,135
2021-02-07,Hinzenbach,Austria,World Cup,90,Normal,0,2021,8,L,5,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",88.5,88.0,45.0,29.401779603011637,136
2021-02-18,Rasnov,Romania,World Cup,97,Normal,0,2021,9,L,15,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",82.0,88.0,16.0,29.43189596167009,137
2021-02-19,Rasnov,Romania,World Cup,97,Normal,0,2021,10,L,10,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",84.0,88.0,26.0,29.43463381245722,138
2021-02-25,Oberstdorf,Germany,World Championship,106,Normal,0,2021,11,L,12,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",92.5,95.5,238.9,29.451060917180012,139
2021-02-26,Oberstdorf,Germany,World Championship,106,Team Normal,1,2021,12,L,6,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,4,7,91.0,95.5,787.4,29.453798767967147,140
2021-03-03,Oberstdorf,Germany,World Championship,137,Large,0,2021,13,L,7,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",122.5,126.5,265.7,29.467488021902806,141
2021-03-20,Nizhny Tagil,Russia,World Cup,97,Normal,0,2021,14,L,10,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",85.0,89.5,26.0,29.51403148528405,142
2021-03-21,Nizhny Tagil,Russia,World Cup,97,Normal,0,2021,15,L,12,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",,,22.0,29.516769336071185,143
2021-03-26,Chaikovsky,Russia,World Cup,102,Normal,0,2021,16,L,8,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",,,32.0,29.530458590006845,144
2021-03-28,Chaikovsky,Russia,World Cup,102,Team Normal,1,2021,17,L,5,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,4,4,92.0,,293.9,29.535934291581107,146
2021-03-28,Chaikovsky,Russia,World Cup,140,Large,0,2021,18,L,8,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",,,32.0,29.535934291581107,145
2021-11-26,Nizhny Tagil,Russia,World Cup,97,Normal,0,2022,1,L,12,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",,,22.0,30.201232032854207,147
2021-11-27,Nizhny Tagil,Russia,World Cup,97,Normal,0,2022,2,L,35,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",,,75.7,30.203969883641342,148
2021-12-04,Lillehammer,Norway,World Cup,98,Normal,0,2022,3,L,25,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",,,6.0,30.223134839151268,149
2021-12-05,Lillehammer,Norway,World Cup,140,Large,0,2022,4,L,15,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",,,16.0,30.2258726899384,150
2021-12-10,Klingenthal,Germany,World Cup,140,Large,0,2022,5,L,18,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",,,13.0,30.239561943874058,151
2021-12-11,Klingenthal,Germany,World Cup,140,Large,0,2022,6,L,12,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",,,22.0,30.24229979466119,152
2021-12-17,Ramsau,Austria,World Cup,98,Normal,0,2022,7,L,16,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",,,15.0,30.258726899383984,153
2021-12-31,Ljubno,Slovenia,World Cup,94,Normal,0,2022,8,L,18,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",,,13.0,30.297056810403834,154
2022-01-01,Ljubno,Slovenia,World Cup,94,Normal,0,2022,9,L,19,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",,,12.0,30.299794661190965,155
2022-02-05,Zhangjiakou,China,Olympic Winter Games,106,Normal,0,2022,12,L,7,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",,,196.3,30.39561943874059,156
2022-02-25,Hinzenbach,Austria,World Cup,90,Team Normal,1,2022,13,L,2,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,4,3,76.5,81.0,783.9,30.45037645448323,157
2022-02-26,Hinzenbach,Austria,World Cup,90,Normal,0,2022,14,L,23,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",,,8.0,30.45311430527036,158
2022-02-27,Hinzenbach,Austria,World Cup,90,Normal,0,2022,15,L,26,Irina Avvakumova,Russia,6,1991-09-14T00:00:00.000000,0,"",,,5.0,30.455852156057496,159
2012-03-03,Zao,Japan,World Cup,100,Normal,0,2012,10,L,40,Yuka Kobayashi,Japan,60,1994-05-16T00:00:00.000000,0,"",71.0,,70.2,17.79876796714579,1
2012-03-04,Zao,Japan,World Cup,100,Normal,0,2012,12,L,41,Yuka Kobayashi,Japan,60,1994-05-16T00:00:00.000000,0,"",74.5,,67.6,17.801505817932924,2
2014-01-11,Sapporo,Japan,World Cup,100,Normal,0,2014,6,L,41,Yuka Kobayashi,Japan,60,1994-05-16T00:00:00.000000,0,"",78.0,,81.1,19.657768651608485,3
2014-01-18,Zao,Japan,World Cup,100,Normal,0,2014,8,L,35,Yuka Kobayashi,Japan,60,1994-05-16T00:00:00.000000,0,"",77.0,,70.7,19.67693360711841,4
2015-01-10,Sapporo,Japan,World Cup,100,Normal,0,2015,2,L,30,Yuka Kobayashi,Japan,60,1994-05-16T00:00:00.000000,0,"",82.5,75.0,1.0,20.654346338124572,5
2015-01-11,Sapporo,Japan,World Cup,100,Normal,0,2015,3,L,23,Yuka Kobayashi,Japan,60,1994-05-16T00:00:00.000000,0,"",84.0,80.0,8.0,20.657084188911703,6
2015-01-18,Zao,Japan,World Cup,100,Normal,0,2015,4,L,36,Yuka Kobayashi,Japan,60,1994-05-16T00:00:00.000000,0,"",80.0,,80.6,20.67624914442163,7
2018-01-13,Sapporo,Japan,World Cup,100,Normal,0,2018,6,L,27,Yuka Kobayashi,Japan,60,1994-05-16T00:00:00.000000,0,"",81.0,84.0,4.0,23.66324435318275,8
2019-01-18,Zao,Japan,World Cup,102,Normal,0,2019,8,L,42,Yuka Kobayashi,Japan,60,1994-05-16T00:00:00.000000,0,"",67.0,,51.1,24.67624914442163,9
2020-01-11,Sapporo,Japan,World Cup,137,Large,0,2020,4,L,28,Yuka Kobayashi,Japan,60,1994-05-16T00:00:00.000000,0,"",104.0,111.5,3.0,25.65639972621492,10
2020-01-12,Sapporo,Japan,World Cup,137,Large,0,2020,5,L,33,Yuka Kobayashi,Japan,60,1994-05-16T00:00:00.000000,0,"",103.0,,61.9,25.659137577002053,11
2020-01-19,Zao,Japan,World Cup,102,Normal,0,2020,8,L,40,Yuka Kobayashi,Japan,60,1994-05-16T00:00:00.000000,0,"",66.5,,43.2,25.678302532511978,12
2023-01-07,Sapporo,Japan,World Cup,137,Large,0,2023,10,L,26,Yuka Kobayashi,Japan,60,1994-05-16T00:00:00.000000,0,"",,,5.0,28.646132785763175,13
2025-01-24,Zao,Japan,World Cup,102,Normal,0,2025,12,L,38,Yuka Kobayashi,Japan,60,1994-05-16T00:00:00.000000,0,"",,,40.2,30.694045174537987,14
2012-01-08,Hinterzarten,Germany,World Cup,108,Normal,0,2012,3,L,16,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",90.5,95.5,15.0,15.490759753593428,1
2012-01-14,Predazzo,Italy,World Cup,106,Normal,0,2012,4,L,30,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",80.5,83.0,1.0,15.50718685831622,2
2012-01-15,Predazzo,Italy,World Cup,106,Normal,0,2012,5,L,37,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",83.0,,89.2,15.509924709103354,3
2012-03-03,Zao,Japan,World Cup,100,Normal,0,2012,11,L,30,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",79.5,,1.0,15.641341546885695,4
2012-03-03,Zao,Japan,World Cup,100,Normal,0,2012,10,L,29,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",90.5,77.5,2.0,15.641341546885695,5
2012-03-04,Zao,Japan,World Cup,100,Normal,0,2012,12,L,10,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",91.0,87.5,26.0,15.644079397672826,6
2012-11-24,Lillehammer,Norway,World Cup,100,Normal,0,2013,1,L,38,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",86.5,,102.1,16.369609856262834,7
2012-12-08,Sochi,Russia,World Cup,106,Normal,0,2013,2,L,18,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",94.0,92.0,13.0,16.407939767282684,8
2012-12-09,Sochi,Russia,World Cup,106,Normal,0,2013,3,L,23,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",90.0,91.5,8.0,16.410677618069816,9
2012-12-14,Ramsau,Austria,World Cup,98,Normal,0,2013,4,L,39,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",78.5,,86.0,16.424366872005475,10
2013-12-21,Hinterzarten,Germany,World Cup,108,Normal,0,2014,2,L,44,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",86.5,,91.0,17.44284736481862,11
2014-01-03,Chaikovsky,Russia,World Cup,106,Normal,0,2014,4,L,23,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",89.0,86.5,8.0,17.478439425051334,12
2014-01-04,Chaikovsky,Russia,World Cup,106,Normal,0,2014,5,L,27,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",87.5,89.0,4.0,17.481177275838466,13
2014-01-12,Sapporo,Japan,World Cup,100,Normal,0,2014,7,L,49,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",61.0,,25.2,17.503080082135522,14
2014-01-18,Zao,Japan,World Cup,100,Normal,0,2014,8,L,37,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",73.0,,70.4,17.519507186858316,15
2014-01-25,Planica,Slovenia,World Cup,95,Normal,0,2014,10,L,29,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",83.0,81.0,2.0,17.53867214236824,16
2014-01-26,Planica,Slovenia,World Cup,95,Normal,0,2014,11,L,35,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",83.0,,81.7,17.541409993155373,17
2014-02-01,Hinzenbach,Austria,World Cup,94,Normal,0,2014,12,L,37,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",67.0,,69.1,17.557837097878167,18
2014-02-02,Hinzenbach,Austria,World Cup,94,Normal,0,2014,13,L,37,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",67.0,,68.5,17.560574948665298,19
2014-02-11,Sochi,Russia,Olympic Winter Games,106,Normal,0,2014,14,L,30,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",78.0,64.5,115.7,17.585215605749486,20
2015-01-10,Sapporo,Japan,World Cup,100,Normal,0,2015,2,L,34,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",75.0,,85.1,18.496919917864478,21
2015-01-11,Sapporo,Japan,World Cup,100,Normal,0,2015,3,L,28,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",77.0,71.5,3.0,18.49965776865161,22
2015-01-18,Zao,Japan,World Cup,100,Normal,0,2015,4,L,29,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",79.5,,2.0,18.518822724161534,23
2015-01-31,Hinzenbach,Austria,World Cup,94,Normal,0,2015,7,L,35,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",78.0,,94.6,18.55441478439425,24
2015-02-14,Ljubno,Slovenia,World Cup,95,Normal,0,2015,11,L,28,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",81.0,79.0,3.0,18.5927446954141,25
2015-02-15,Ljubno,Slovenia,World Cup,95,Normal,0,2015,12,L,23,Yurina Yamada,Japan,61,1996-07-12T00:00:00.000000,0,"",80.5,81.0,8.0,18.595482546201232,26
2012-12-08,Sochi,Russia,World Cup,106,Normal,0,2013,2,L,44,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",83.0,,81.9,16.78028747433265,1
2012-12-14,Ramsau,Austria,World Cup,98,Normal,0,2013,4,L,38,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",75.5,,88.8,16.79671457905544,2
2013-02-16,Ljubno,Slovenia,World Cup,95,Normal,0,2013,13,L,15,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",77.5,79.5,16.0,16.971937029431896,3
2013-02-17,Ljubno,Slovenia,World Cup,95,Normal,0,2013,14,L,32,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",80.0,,98.5,16.974674880219027,4
2013-02-22,Predazzo,Italy,World Championship,106,Normal,0,2013,15,L,40,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",80.0,,66.2,16.98836413415469,5
2013-03-15,Trondheim,Norway,World Cup,105,Normal,0,2013,16,L,7,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",96.5,98.5,36.0,17.045859000684462,6
2013-12-21,Hinterzarten,Germany,World Cup,108,Normal,0,2014,2,L,45,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",88.0,,88.7,17.815195071868583,7
2013-12-22,Hinterzarten,Germany,World Cup,108,Normal,0,2014,3,L,36,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",76.0,,81.8,17.817932922655714,8
2014-01-03,Chaikovsky,Russia,World Cup,106,Normal,0,2014,4,L,40,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",79.5,,68.3,17.8507871321013,9
2014-01-04,Chaikovsky,Russia,World Cup,106,Normal,0,2014,5,L,23,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",91.0,87.5,8.0,17.853524982888434,10
2016-01-22,Zao,Japan,World Cup,100,Normal,0,2016,6,L,34,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",88.0,,80.5,19.901437371663246,11
2017-01-28,Rasnov,Romania,World Cup,100,Normal,0,2017,11,L,41,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",62.5,,50.5,20.919917864476385,12
2017-01-29,Rasnov,Romania,World Cup,100,Normal,0,2017,12,L,40,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",61.5,,42.7,20.922655715263517,13
2017-02-04,Hinzenbach,Austria,World Cup,94,Normal,0,2017,13,L,38,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",61.0,,53.6,20.93908281998631,14
2017-02-05,Hinzenbach,Austria,World Cup,94,Normal,0,2017,14,L,40,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",62.0,,60.0,20.941820670773442,15
2023-01-08,Sapporo,Japan,World Cup,137,Large,0,2023,11,L,36,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,30.0,26.863791923340177,16
2023-01-13,Zao,Japan,World Cup,102,Normal,0,2023,12,L,29,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,2.0,26.87748117727584,17
2023-01-14,Zao,Japan,World Cup,102,Team Normal,1,2023,13,L,10,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",73.0,,255.5,26.88021902806297,18
2023-01-15,Zao,Japan,World Cup,102,Normal,0,2023,14,L,33,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,82.0,26.882956878850102,19
2023-01-28,Hinterzarten,Germany,World Cup,111,Large,0,2023,15,L,8,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,32.0,26.918548939082818,20
2023-01-29,Hinterzarten,Germany,World Cup,111,Large,0,2023,16,L,30,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,1.0,26.921286789869953,21
2023-02-10,Hinzenbach,Austria,World Cup,90,Normal,0,2023,19,L,24,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,7.0,26.954140999315538,22
2023-02-11,Hinzenbach,Austria,World Cup,90,Normal,0,2023,20,L,36,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,92.6,26.95687885010267,23
2023-02-23,Planica,Slovenia,World Championship,100,Normal,0,2023,23,L,24,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,205.3,26.989733059548254,24
2023-02-25,Planica,Slovenia,World Championship,100,Team Normal,1,2023,24,L,8,Qi Liu,China,62,1996-02-27T00:00:00.000000,4,2,87.5,78.5,631.6,26.99520876112252,25
2023-03-01,Planica,Slovenia,World Championship,138,Large,0,2023,25,L,20,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,201.1,27.006160164271048,26
2024-01-13,Sapporo,Japan,World Cup,134,Large,0,2024,9,L,21,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,10.0,27.876796714579054,27
2024-01-14,Sapporo,Japan,World Cup,134,Large,0,2024,10,L,30,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,1.0,27.879534565366185,28
2024-02-24,Hinzenbach,Austria,World Cup,90,Normal,0,2024,17,L,25,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,6.0,27.991786447638603,29
2024-02-25,Hinzenbach,Austria,World Cup,90,Normal,0,2024,18,L,29,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,2.0,27.994524298425734,30
2024-11-23,Lillehammer,Norway,World Cup,140,Large,0,2025,1,L,28,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,3.0,28.739219712525667,31
2024-11-24,Lillehammer,Norway,World Cup,140,Large,0,2025,2,L,31,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,68.4,28.7419575633128,32
2024-12-14,Zhangjiakou,China,World Cup,106,Normal,0,2025,3,L,34,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,57.9,28.79671457905544,33
2024-12-15,Zhangjiakou,China,World Cup,106,Normal,0,2025,4,L,30,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,1.0,28.799452429842574,34
2024-12-31,Garmisch,Germany,World Cup,142,Large,0,2025,6,L,28,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,3.0,28.843258042436688,35
2025-01-05,Villach,Austria,World Cup,98,Normal,0,2025,8,L,14,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,18.0,28.856947296372347,36
2025-01-06,Villach,Austria,World Cup,98,Normal,0,2025,9,L,15,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,16.0,28.859685147159478,37
2025-01-18,Sapporo,Japan,World Cup,134,Large,0,2025,10,L,29,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,2.0,28.892539356605063,38
2025-01-19,Sapporo,Japan,World Cup,134,Large,0,2025,11,L,26,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,5.0,28.895277207392198,39
2025-01-25,Zao,Japan,World Cup,102,Team Normal,1,2025,13,L,10,Qi Liu,China,62,1996-02-27T00:00:00.000000,2,4,84.0,84.0,301.4,28.91170431211499,40
2025-01-26,Zao,Japan,World Cup,102,Normal,0,2025,14,L,39,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,58.2,28.914442162902123,41
2025-02-15,Ljubno,Slovenia,World Cup,94,Normal,0,2025,18,L,21,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,10.0,28.969199178644764,42
2025-02-16,Ljubno,Slovenia,World Cup,94,Normal,0,2025,19,L,28,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,3.0,28.971937029431896,43
2025-02-22,Hinzenbach,Austria,World Cup,90,Normal,0,2025,20,L,10,Qi Liu,China,62,1996-02-27T00:00:00.000000,0,"",,,26.0,28.98836413415469,44
